timestep_time;vehicle_id;vehicle_x;vehicle_y;vehicle_z
20.100;f_1.78;26.11;0.00;-17.79
20.100;f_1.74;21.23;0.00;-0.65
20.100;f_1.79;25.18;0.00;-25.00
20.100;f_3.78;16.95;0.00;35.40
20.100;f_2.86;70.66;0.00;22.98
20.100;f_3.81;11.66;0.00;53.28
20.100;f_3.80;16.56;0.00;48.52
20.200;f_0.0;38.54;-0.04;17.07
20.200;f_1.75;21.45;0.00;-7.83
20.200;f_3.77;17.14;0.00;28.84
20.200;f_1.76;21.67;0.00;-15.00
20.200;f_3.79;16.75;0.00;41.96
20.200;f_1.80;28.54;0.00;-30.43
20.200;f_1.77;21.89;0.00;-22.18
20.200;f_2.85;26.36;0.00;37.13
20.200;f_1.78;26.11;0.00;-17.79
20.200;f_1.74;21.23;0.00;-0.65
20.200;f_1.79;25.18;0.00;-25.00
20.200;f_3.78;16.95;0.00;35.40
20.200;f_2.86;70.42;0.00;22.98
20.200;f_3.81;11.66;0.00;53.28
20.200;f_3.80;16.56;0.00;48.52
20.300;f_0.0;38.54;-0.04;17.07
20.300;f_1.75;21.45;0.00;-7.83
20.300;f_3.77;17.14;0.00;28.84
20.300;f_1.76;21.67;0.00;-15.00
20.300;f_3.79;16.75;0.00;41.96
20.300;f_1.80;28.54;0.00;-30.43
20.300;f_1.77;21.89;0.00;-22.18
20.300;f_2.85;26.35;0.00;38.18
20.300;f_1.78;26.11;0.00;-17.79
20.300;f_1.74;21.23;0.00;-0.65
20.300;f_1.79;25.18;0.00;-25.00
20.300;f_3.78;16.95;0.00;35.40
20.300;f_2.86;70.16;0.00;22.97
20.300;f_3.81;11.66;0.00;53.28
20.300;f_3.80;16.56;0.00;48.52
20.400;f_0.0;38.54;-0.04;17.07
20.400;f_1.75;21.45;0.00;-7.83
20.400;f_3.77;17.14;0.00;28.84
20.400;f_1.76;21.67;0.00;-15.00
20.400;f_3.79;16.75;0.00;41.96
20.400;f_1.80;28.54;0.00;-30.43
20.400;f_1.77;21.89;0.00;-22.18
20.400;f_2.85;26.33;0.00;39.24
20.400;f_1.78;26.11;0.00;-17.79
20.400;f_1.74;21.23;0.00;-0.65
20.400;f_1.79;25.18;0.00;-25.00
20.400;f_3.78;16.95;0.00;35.40
20.400;f_2.86;69.88;0.00;22.97
20.400;f_3.81;11.66;0.00;53.28
20.400;f_3.80;16.56;0.00;48.52
20.500;f_0.0;38.54;-0.04;17.07
20.500;f_1.75;21.45;0.00;-7.83
20.500;f_3.77;17.14;0.00;28.84
20.500;f_1.76;21.67;0.00;-15.00
20.500;f_3.79;16.75;0.00;41.96
20.500;f_1.80;28.54;0.00;-30.43
20.500;f_1.77;21.89;0.00;-22.18
20.500;f_2.85;26.31;0.00;40.32
20.500;f_1.78;26.11;0.00;-17.79
20.500;f_1.74;21.23;0.00;-0.65
20.500;f_1.79;25.18;0.00;-25.00
20.500;f_3.78;16.95;0.00;35.40
20.500;f_2.86;69.58;0.00;22.96
20.500;f_3.81;11.66;0.00;53.28
20.500;f_3.80;16.56;0.00;48.52
20.600;f_0.0;38.54;-0.04;17.07
20.600;f_1.75;21.45;0.00;-7.83
20.600;f_3.77;17.14;0.00;28.84
20.600;f_1.76;21.67;0.00;-15.00
20.600;f_3.79;16.75;0.00;41.96
20.600;f_1.80;28.54;0.00;-30.43
20.600;f_1.77;21.89;0.00;-22.18
20.600;f_2.85;26.28;0.00;41.43
20.600;f_1.78;26.11;0.00;-17.79
20.600;f_1.74;21.23;0.00;-0.65
20.600;f_1.79;25.18;0.00;-25.00
20.600;f_3.78;16.95;0.00;35.40
20.600;f_2.86;69.26;0.00;22.95
20.600;f_3.81;11.66;0.00;53.28
20.600;f_3.80;16.56;0.00;48.52
20.700;f_0.0;38.54;-0.04;17.07
20.700;f_1.75;21.45;0.00;-7.83
20.700;f_3.77;17.14;0.00;28.84
20.700;f_1.76;21.67;0.00;-15.00
20.700;f_3.79;16.75;0.00;41.96
20.700;f_1.80;28.54;0.00;-30.43
20.700;f_1.77;21.89;0.00;-22.18
20.700;f_2.85;26.26;0.00;42.55
20.700;f_1.78;26.11;0.00;-17.79
20.700;f_1.74;21.23;0.00;-0.65
20.700;f_1.79;25.18;0.00;-25.00
20.700;f_3.78;16.95;0.00;35.40
20.700;f_2.86;68.93;0.00;22.95
20.700;f_3.81;11.66;0.00;53.28
20.700;f_3.80;16.56;0.00;48.52
20.800;f_0.0;38.54;-0.04;17.07
20.800;f_1.75;21.45;0.00;-7.83
20.800;f_3.77;17.14;0.00;28.84
20.800;f_1.76;21.67;0.00;-15.00
20.800;f_3.79;16.75;0.00;41.96
20.800;f_1.80;28.54;0.00;-30.43
20.800;f_1.77;21.89;0.00;-22.18
20.800;f_2.85;26.23;0.00;43.70
20.800;f_1.78;26.11;0.00;-17.79
20.800;f_1.74;21.23;0.00;-0.65
20.800;f_1.79;25.18;0.00;-25.00
20.800;f_3.78;16.95;0.00;35.40
20.800;f_2.86;68.58;0.00;22.94
20.800;f_3.81;11.66;0.00;53.28
20.800;f_3.80;16.56;0.00;48.52
20.900;f_0.0;38.54;-0.04;17.07
20.900;f_1.75;21.45;0.00;-7.83
20.900;f_3.77;17.14;0.00;28.84
20.900;f_1.76;21.67;0.00;-15.00
20.900;f_3.79;16.75;0.00;41.96
20.900;f_1.80;28.54;0.00;-30.43
20.900;f_1.77;21.89;0.00;-22.18
20.900;f_2.85;26.21;0.00;44.86
20.900;f_1.78;26.11;0.00;-17.79
20.900;f_1.74;21.23;0.00;-0.65
20.900;f_1.79;25.18;0.00;-25.00
20.900;f_3.78;16.95;0.00;35.40
20.900;f_2.86;68.20;0.00;22.93
20.900;f_3.81;11.66;0.00;53.28
20.900;f_3.80;16.56;0.00;48.52
21.000;f_0.0;38.54;-0.04;17.07
21.000;f_1.75;21.45;0.00;-7.83
21.000;f_3.77;17.14;0.00;28.84
21.000;f_1.76;21.67;0.00;-15.00
21.000;f_3.79;16.75;0.00;41.96
21.000;f_1.80;28.54;0.00;-30.43
21.000;f_1.77;21.89;0.00;-22.18
21.000;f_2.85;26.18;0.00;46.05
21.000;f_1.78;26.11;0.00;-17.79
21.000;f_1.74;21.23;0.00;-0.65
21.000;f_1.79;25.18;0.00;-25.00
21.000;f_3.78;16.95;0.00;35.40
21.000;f_2.86;67.81;0.00;22.93
21.000;f_3.81;11.66;0.00;53.28
21.000;f_3.80;16.56;0.00;48.52
21.100;f_0.0;38.54;-0.04;17.07
21.100;f_1.75;21.45;0.00;-7.83
21.100;f_3.77;17.14;0.00;28.84
21.100;f_1.76;21.67;0.00;-15.00
21.100;f_3.79;16.75;0.00;41.96
21.100;f_1.80;28.54;0.00;-30.43
21.100;f_1.77;21.89;0.00;-22.18
21.100;f_2.85;26.15;0.00;47.26
21.100;f_1.78;26.11;0.00;-17.79
21.100;f_1.74;21.23;0.00;-0.65
21.100;f_1.79;25.18;0.00;-25.00
21.100;f_3.78;16.95;0.00;35.40
21.100;f_2.86;67.40;0.00;22.92
21.100;f_3.81;11.66;0.00;53.28
21.100;f_3.80;16.56;0.00;48.52
21.200;f_0.0;38.54;-0.04;17.07
21.200;f_1.75;21.45;0.00;-7.83
21.200;f_3.77;17.14;0.00;28.84
21.200;f_1.76;21.67;0.00;-15.00
21.200;f_3.79;16.75;0.00;41.96
21.200;f_1.80;28.54;0.00;-30.43
21.200;f_1.77;21.89;0.00;-22.18
21.200;f_2.85;26.12;0.00;48.48
21.200;f_1.78;26.11;0.00;-17.79
21.200;f_1.74;21.23;0.00;-0.65
21.200;f_1.79;25.18;0.00;-25.00
21.200;f_3.78;16.95;0.00;35.40
21.200;f_2.86;66.97;0.00;22.91
21.200;f_3.81;11.66;0.00;53.28
21.200;f_3.80;16.56;0.00;48.52
21.300;f_0.0;38.54;-0.04;17.07
21.300;f_1.75;21.45;0.00;-7.83
21.300;f_3.77;17.14;0.00;28.84
21.300;f_1.76;21.67;0.00;-15.00
21.300;f_3.79;16.75;0.00;41.96
21.300;f_1.80;28.54;0.00;-30.43
21.300;f_1.77;21.89;0.00;-22.18
21.300;f_2.85;26.09;0.00;49.72
21.300;f_1.78;26.11;0.00;-17.79
21.300;f_1.74;21.23;0.00;-0.65
21.300;f_1.79;25.18;0.00;-25.00
21.300;f_3.78;16.95;0.00;35.40
21.300;f_2.86;66.52;0.00;22.90
21.300;f_3.81;11.66;0.00;53.28
21.300;f_3.80;16.56;0.00;48.52
21.400;f_0.0;38.54;-0.04;17.07
21.400;f_1.75;21.45;0.00;-7.83
21.400;f_3.77;17.14;0.00;28.84
21.400;f_1.76;21.67;0.00;-15.00
21.400;f_3.79;16.75;0.00;41.96
21.400;f_1.80;28.54;0.00;-30.43
21.400;f_1.77;21.89;0.00;-22.18
21.400;f_2.85;26.05;0.00;50.98
21.400;f_1.78;26.11;0.00;-17.79
21.400;f_1.74;21.23;0.00;-0.65
21.400;f_1.79;25.18;0.00;-25.00
21.400;f_3.78;16.95;0.00;35.40
21.400;f_2.86;66.05;0.00;22.89
21.400;f_3.81;11.66;0.00;53.28
21.400;f_3.80;16.56;0.00;48.52
21.500;f_0.0;38.54;-0.04;17.07
21.500;f_1.75;21.45;0.00;-7.83
21.500;f_3.77;17.14;0.00;28.84
21.500;f_1.76;21.67;0.00;-15.00
21.500;f_3.79;16.75;0.00;41.96
21.500;f_1.80;28.54;0.00;-30.43
21.500;f_1.77;21.89;0.00;-22.18
21.500;f_2.85;26.02;0.00;52.26
21.500;f_1.78;26.11;0.00;-17.79
21.500;f_1.74;21.23;0.00;-0.65
21.500;f_1.79;25.18;0.00;-25.00
21.500;f_3.78;16.95;0.00;35.40
21.500;f_2.86;65.57;0.00;22.89
21.500;f_3.81;11.66;0.00;53.28
21.500;f_3.80;16.56;0.00;48.52
21.600;f_0.0;38.54;-0.04;17.07
21.600;f_1.75;21.45;0.00;-7.83
21.600;f_3.77;17.14;0.00;28.84
21.600;f_1.76;21.67;0.00;-15.00
21.600;f_3.79;16.75;0.00;41.96
21.600;f_1.80;28.54;0.00;-30.43
21.600;f_1.77;21.89;0.00;-22.18
21.600;f_2.85;25.98;0.00;53.55
21.600;f_1.78;26.11;0.00;-17.79
21.600;f_1.74;21.23;0.00;-0.65
21.600;f_1.79;25.18;0.00;-25.00
21.600;f_3.78;16.95;0.00;35.40
21.600;f_2.86;65.07;0.00;22.88
21.600;f_3.81;11.66;0.00;53.28
21.600;f_3.80;16.56;0.00;48.52
21.700;f_0.0;38.54;-0.04;17.07
21.700;f_1.75;21.45;0.00;-7.83
21.700;f_3.77;17.14;0.00;28.84
21.700;f_1.76;21.67;0.00;-15.00
21.700;f_3.79;16.75;0.00;41.96
21.700;f_1.80;28.54;0.00;-30.43
21.700;f_1.77;21.89;0.00;-22.18
21.700;f_2.85;25.95;0.00;54.87
21.700;f_1.78;26.11;0.00;-17.79
21.700;f_1.74;21.23;0.00;-0.65
21.700;f_1.79;25.18;0.00;-25.00
21.700;f_3.78;16.95;0.00;35.40
21.700;f_2.86;64.54;0.00;22.87
21.700;f_3.81;11.66;0.00;53.28
21.700;f_3.80;16.56;0.00;48.52
21.800;f_0.0;38.54;-0.04;17.07
21.800;f_1.75;21.45;0.00;-7.83
21.800;f_3.77;17.14;0.00;28.84
21.800;f_1.76;21.67;0.00;-15.00
21.800;f_3.79;16.75;0.00;41.96
21.800;f_1.80;28.54;0.00;-30.43
21.800;f_1.77;21.89;0.00;-22.18
21.800;f_2.85;25.91;0.00;56.20
21.800;f_1.78;26.11;0.00;-17.79
21.800;f_1.74;21.23;0.00;-0.65
21.800;f_1.79;25.18;0.00;-25.00
21.800;f_3.78;16.95;0.00;35.40
21.800;f_2.86;64.00;0.00;22.86
21.800;f_3.81;11.66;0.00;53.28
21.800;f_3.80;16.56;0.00;48.52
21.900;f_0.0;38.54;-0.04;17.07
21.900;f_1.75;21.45;0.00;-7.83
21.900;f_3.77;17.14;0.00;28.84
21.900;f_1.76;21.67;0.00;-15.00
21.900;f_3.79;16.75;0.00;41.96
21.900;f_1.80;28.54;0.00;-30.43
21.900;f_1.77;21.89;0.00;-22.18
21.900;f_2.85;25.87;0.00;57.56
21.900;f_1.78;26.11;0.00;-17.79
21.900;f_1.74;21.23;0.00;-0.65
21.900;f_1.79;25.18;0.00;-25.00
21.900;f_3.78;16.95;0.00;35.40
21.900;f_2.86;63.44;0.00;22.85
21.900;f_3.81;11.66;0.00;53.28
21.900;f_3.80;16.56;0.00;48.52
22.000;f_0.0;38.54;-0.04;17.07
22.000;f_1.75;21.45;0.00;-7.83
22.000;f_3.77;17.14;0.00;28.84
22.000;f_1.76;21.67;0.00;-15.00
22.000;f_3.79;16.75;0.00;41.96
22.000;f_1.80;28.54;0.00;-30.43
22.000;f_1.77;21.89;0.00;-22.18
22.000;f_1.78;26.11;0.00;-17.79
22.000;f_1.74;21.23;0.00;-0.65
22.000;f_1.79;25.18;0.00;-25.00
22.000;f_3.78;16.95;0.00;35.40
22.000;f_2.86;62.86;0.00;22.83
22.000;f_3.81;11.66;0.00;53.28
22.000;f_3.80;16.56;0.00;48.52
22.100;f_0.0;38.54;-0.04;17.07
22.100;f_1.75;21.45;0.00;-7.83
22.100;f_3.77;17.14;0.00;28.84
22.100;f_1.76;21.67;0.00;-15.00
22.100;f_3.79;16.75;0.00;41.96
22.100;f_1.80;28.54;0.00;-30.43
22.100;f_1.77;21.89;0.00;-22.18
22.100;f_1.78;26.11;0.00;-17.79
22.100;f_1.74;21.23;0.00;-0.65
22.100;f_1.79;25.18;0.00;-25.00
22.100;f_3.78;16.95;0.00;35.40
22.100;f_2.86;62.26;0.00;22.82
22.100;f_3.81;11.66;0.00;53.28
22.100;f_3.80;16.56;0.00;48.52
22.200;f_0.0;38.54;-0.04;17.07
22.200;f_1.75;21.45;0.00;-7.83
22.200;f_3.77;17.14;0.00;28.84
22.200;f_1.76;21.67;0.00;-15.00
22.200;f_3.79;16.75;0.00;41.96
22.200;f_1.80;28.54;0.00;-30.43
22.200;f_1.77;21.89;0.00;-22.18
22.200;f_1.78;26.11;0.00;-17.79
22.200;f_1.74;21.23;0.00;-0.65
22.200;f_1.79;25.18;0.00;-25.00
22.200;f_3.78;16.95;0.00;35.40
22.200;f_2.86;61.64;0.00;22.81
22.200;f_3.81;11.66;0.00;53.28
22.200;f_3.80;16.56;0.00;48.52
22.300;f_0.0;38.54;-0.04;17.07
22.300;f_1.75;21.45;0.00;-7.83
22.300;f_3.77;17.14;0.00;28.84
22.300;f_1.76;21.67;0.00;-15.00
22.300;f_3.79;16.75;0.00;41.96
22.300;f_1.80;28.54;0.00;-30.43
22.300;f_1.77;21.89;0.00;-22.18
22.300;f_1.78;26.11;0.00;-17.79
22.300;f_1.74;21.23;0.00;-0.65
22.300;f_1.79;25.18;0.00;-25.00
22.300;f_3.78;16.95;0.00;35.40
22.300;f_2.86;61.00;0.00;22.80
22.300;f_3.81;11.66;0.00;53.28
22.300;f_3.80;16.56;0.00;48.52
22.400;f_0.0;38.54;-0.04;17.07
22.400;f_1.75;21.45;0.00;-7.83
22.400;f_3.77;17.14;0.00;28.84
22.400;f_1.76;21.67;0.00;-15.00
22.400;f_3.79;16.75;0.00;41.96
22.400;f_1.80;28.54;0.00;-30.43
22.400;f_1.77;21.89;0.00;-22.18
22.400;f_1.78;26.11;0.00;-17.79
22.400;f_1.74;21.23;0.00;-0.65
22.400;f_1.79;25.18;0.00;-25.00
22.400;f_3.78;16.95;0.00;35.40
22.400;f_2.86;60.35;0.00;22.79
22.400;f_3.81;11.66;0.00;53.28
22.400;f_3.80;16.56;0.00;48.52
22.500;f_0.0;38.54;-0.04;17.07
22.500;f_1.75;21.45;0.00;-7.83
22.500;f_3.77;17.14;0.00;28.84
22.500;f_1.76;21.67;0.00;-15.00
22.500;f_3.79;16.75;0.00;41.96
22.500;f_1.80;28.54;0.00;-30.43
22.500;f_1.77;21.89;0.00;-22.18
22.500;f_1.78;26.11;0.00;-17.79
22.500;f_1.74;21.23;0.00;-0.65
22.500;f_1.79;25.18;0.00;-25.00
22.500;f_3.78;16.95;0.00;35.40
22.500;f_2.86;59.67;0.00;22.77
22.500;f_3.81;11.66;0.00;53.28
22.500;f_3.80;16.56;0.00;48.52
22.600;f_0.0;38.54;-0.04;17.07
22.600;f_1.75;21.45;0.00;-7.83
22.600;f_3.77;17.14;0.00;28.84
22.600;f_1.76;21.67;0.00;-15.00
22.600;f_3.79;16.75;0.00;41.96
22.600;f_1.80;28.54;0.00;-30.43
22.600;f_1.77;21.89;0.00;-22.18
22.600;f_1.78;26.11;0.00;-17.79
22.600;f_1.74;21.23;0.00;-0.65
22.600;f_1.79;25.18;0.00;-25.00
22.600;f_3.78;16.95;0.00;35.40
22.600;f_2.86;58.97;0.00;22.76
22.600;f_3.81;11.66;0.00;53.28
22.600;f_3.80;16.56;0.00;48.52
22.700;f_0.0;38.54;-0.04;17.07
22.700;f_1.75;21.45;0.00;-7.83
22.700;f_3.77;17.14;0.00;28.84
22.700;f_1.76;21.67;0.00;-15.00
22.700;f_3.79;16.75;0.00;41.96
22.700;f_1.80;28.54;0.00;-30.43
22.700;f_1.77;21.89;0.00;-22.18
22.700;f_1.78;26.11;0.00;-17.79
22.700;f_1.74;21.23;0.00;-0.65
22.700;f_1.79;25.18;0.00;-25.00
22.700;f_3.78;16.95;0.00;35.40
22.700;f_2.86;58.24;0.00;22.75
22.700;f_3.81;11.66;0.00;53.28
22.700;f_3.80;16.56;0.00;48.52
22.800;f_0.0;38.54;-0.04;17.07
22.800;f_1.75;21.45;0.00;-7.83
22.800;f_3.77;17.14;0.00;28.84
22.800;f_1.76;21.67;0.00;-15.00
22.800;f_3.79;16.75;0.00;41.96
22.800;f_1.80;28.54;0.00;-30.43
22.800;f_1.77;21.89;0.00;-22.18
22.800;f_1.78;26.11;0.00;-17.79
22.800;f_1.74;21.23;0.00;-0.65
22.800;f_1.79;25.18;0.00;-25.00
22.800;f_3.78;16.95;0.00;35.40
22.800;f_2.86;57.50;0.00;22.73
22.800;f_3.81;11.66;0.00;53.28
22.800;f_3.80;16.56;0.00;48.52
22.900;f_0.0;38.54;-0.04;17.07
22.900;f_1.75;21.45;0.00;-7.83
22.900;f_3.77;17.14;0.00;28.84
22.900;f_1.76;21.67;0.00;-15.00
22.900;f_3.79;16.75;0.00;41.96
22.900;f_1.80;28.54;0.00;-30.43
22.900;f_1.77;21.89;0.00;-22.18
22.900;f_1.78;26.11;0.00;-17.79
22.900;f_1.74;21.23;0.00;-0.65
22.900;f_1.79;25.18;0.00;-25.00
22.900;f_3.78;16.95;0.00;35.40
22.900;f_2.86;56.72;0.00;22.72
22.900;f_3.81;11.66;0.00;53.28
22.900;f_3.80;16.56;0.00;48.52
23.000;f_0.0;38.54;-0.04;17.07
23.000;f_1.75;21.45;0.00;-7.83
23.000;f_3.77;17.14;0.00;28.84
23.000;f_1.76;21.67;0.00;-15.00
23.000;f_3.79;16.75;0.00;41.96
23.000;f_1.80;28.54;0.00;-30.43
23.000;f_1.77;21.89;0.00;-22.18
23.000;f_1.78;26.11;0.00;-17.79
23.000;f_1.74;21.23;0.00;-0.65
23.000;f_1.79;25.18;0.00;-25.00
23.000;f_3.78;16.95;0.00;35.40
23.000;f_2.86;56.01;0.00;22.71
23.000;f_3.81;11.66;0.00;53.28
23.000;f_3.80;16.56;0.00;48.52
23.100;f_0.0;38.54;-0.04;17.07
23.100;f_1.75;21.45;0.00;-7.83
23.100;f_3.77;17.14;0.00;28.84
23.100;f_1.76;21.67;0.00;-15.00
23.100;f_3.79;16.75;0.00;41.96
23.100;f_1.80;28.54;0.00;-30.43
23.100;f_1.77;21.89;0.00;-22.18
23.100;f_1.78;26.11;0.00;-17.79
23.100;f_1.74;21.23;0.00;-0.65
23.100;f_1.79;25.18;0.00;-25.00
23.100;f_3.78;16.95;0.00;35.40
23.100;f_2.86;55.36;0.00;22.69
23.100;f_3.81;11.66;0.00;53.28
23.100;f_3.80;16.56;0.00;48.52
23.200;f_0.0;38.54;-0.04;17.07
23.200;f_1.75;21.45;0.00;-7.83
23.200;f_3.77;17.14;0.00;28.84
23.200;f_1.76;21.67;0.00;-15.00
23.200;f_3.79;16.75;0.00;41.96
23.200;f_1.80;28.54;0.00;-30.43
23.200;f_1.77;21.89;0.00;-22.18
23.200;f_1.78;26.11;0.00;-17.79
